Container,CPU Utilisation,Memory Utilisation,Iteration
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-02,6546.0,338.0,13.0
jdk05-05-1-01,3043.0,261.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
jdk05-05-1-01,2359.0,52.0,13.0
jdk05-05-1-02,2392.0,58.0,13.0
