Container,CPU Utilisation,Memory Utilisation,Iteration
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-02,3893.0,3990.0,16.0
jdk05-05-1-01,6266.0,3974.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
jdk05-05-1-01,2321.0,72.0,16.0
jdk05-05-1-02,2232.0,61.0,16.0
