Container,CPU Utilisation,Memory Utilisation,Iteration
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2139.0,258.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
jdk1-1-3-01,2604.0,66.0,13.0
