Container,CPU Utilisation,Memory Utilisation,Iteration
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-01,2409.0,348.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
jdkf-02,2345.0,42.0,5.0
jdkf-01,1564.0,38.0,5.0
